User Id,Username,Comment Text,Date,sentiment,predicted_emotion
1286960596,andyholdcroft,Preview in  http://www.hotmusiclive.co.uk/article?article=13076,2021-09-27 10:31,positive,neutral
1286960596,andyholdcroft,Preview in  http://www.hotmusiclive.co.uk/article?article=13076,2021-09-27 10:31,neutral,neutral
48577535244,rj09.music,DM .RECORDZ_ ❤️,2021-09-27 15:16,negative,love
45276235,kerri.mcilroy,"Amazing news, Chris! 🙌🏼",2021-09-27 15:28,neutral,admiration
8301918418,remote_kontrol_ni,🔥🔥🔥🔥🔥🙌🙌🙌🙌🙌,2021-09-28 08:07,neutral,approval
4707539759,donnamariesongs,Well done 👏,2021-09-28 08:13,neutral,admiration
321884287,gorgeousphotographyni,Absolutely awesome 🙌,2021-09-28 10:59,positive,admiration
48856961396,music_vijay01,dm ,2021-09-28 12:52,neutral,neutral
4079365070,mlade.lyrics.videos,Sounds fire 👏👏👏🔥🔥🔥,2021-09-28 12:56,neutral,admiration
4079365070,mlade.lyrics.videos,Sounds fire 👏👏👏🔥🔥🔥,2021-09-28 12:56,neutral,admiration
18819513240,susipagel,congratulations!!!,2021-09-28 17:34,positive,gratitude
38919775473,barkingaboutmusic,Well done & congratulations Chris,2021-10-05 15:24,neutral,admiration
38919775473,barkingaboutmusic,"Awesome, well sung & played, thanks Chantelle 😊",2021-10-05 15:28,positive,admiration
48482470053,ak.nas00003,DM US 💌🎧 .recordes,2021-10-05 18:42,neutral,neutral
48644055425,innaletina_,PROMOTE it on ,2021-10-05 18:42,neutral,neutral
48482470053,ak.nas00003,DM US 💌🎧 .recordes,2021-10-05 18:42,neutral,neutral
48644055425,innaletina_,PROMOTE it on ,2021-10-05 18:42,neutral,neutral
652207499,cajon_quinn,.89._ 👏👏👏,2021-10-05 18:54,neutral,neutral
652207499,cajon_quinn,.89._ 👏👏👏,2021-10-05 18:54,neutral,neutral
38919775473,barkingaboutmusic,I will be pre-saving  & sharing post on BAM 😂,2021-10-05 19:51,neutral,neutral
38919775473,barkingaboutmusic,I will be pre-saving  & sharing post on BAM 😂,2021-10-05 19:51,negative,neutral
333604100,damiankeyes1,💪💪💪,2021-10-10 21:06,neutral,approval
334515373,chantellemcateer,❤️🔥🔥🔥❤️,2021-10-10 21:24,positive,love
631811484,therisingmusic, Thanks Damian. Wouldn't have been possible without your help and guidance in DKMBA. 😎🤟,2021-10-10 21:54,neutral,gratitude
631811484,therisingmusic, whoohooo,2021-10-10 21:55,neutral,neutral
363761649,georgepelham,Congratulations!!,2021-10-10 22:38,neutral,excitement
44971229329,joyrapstar,Promote it on  🎶🎧,2021-10-16 15:00,negative,neutral
49716402609,promo_ch_22,₱rømot it on  🎻🎵,2021-10-22 18:58,neutral,neutral
47467436751,wwwarts2021,Promote it on🎤🎧 ,2021-10-22 18:59,neutral,neutral
49562589989,music.yudi,DM US 👉  20M,2021-10-22 18:59,negative,neutral
49579343311,bagr.i778,Promote it on ,2021-10-22 19:00,neutral,neutral
23379945,m111er,"I am featruring a track on Kentucky Jelly, tomorrow!",2021-10-30 12:58,positive,neutral
23379945,m111er,"I am featruring a track on Kentucky Jelly, tomorrow!",2021-10-30 12:58,negative,neutral
2218055044,voice.ofawoman,🔥🔥🔥🔥🔥🔥🔥🔥,2021-11-10 21:14,negative,approval
40672246443,theprotest_rockgirl777,Awesome 🔥🔥🔥,2021-11-10 22:46,positive,admiration
48786037468,promo.zara10,Promote it on  😍,2021-11-11 21:05,neutral,neutral
48786037468,promo.zara10,Promote it on  😍,2021-11-11 21:05,neutral,neutral
47652195388,world_cardi002,Dm us   🔥,2021-11-21 22:54,negative,neutral
47469250065,cs.gym_mk23,HARD DM 🔥🚀 .Records_,2021-11-21 22:58,neutral,neutral
38919775473,barkingaboutmusic,Happy Music Monday Chris & Chantelle 😂 I hope you enjoyed the gig in Belfast. Nothing beats a hometown show. Will you be playing to us this evening?,2021-11-22 10:04,neutral,optimism
631811484,therisingmusic, of course. Cant miss Monday night at the Clubhouse 😉,2021-11-22 16:15,neutral,approval
4797938762,boyle8788,"Brilliant show!  Nothing beats a live gig - and you are working it, Chantelle.  Chris is amazing with the guitar - a real rock& roll spirit... that over the head solo !! And the crowd was well warmed up by #uptheantie and #modernromeni - so much fun 🎉🎉🎉",2021-11-23 12:19,negative,admiration
313042557,dannymcmahonuk,Sounding awesome guys 👏,2021-11-26 14:34,neutral,admiration
631811484,therisingmusic, Cheers Danny. Appreciate that. Really enjoying your new music too.,2021-11-26 18:48,negative,joy
4268551836,itzsirajul,😮😮😮,2021-12-01 13:09,neutral,amusement
4268551836,itzsirajul,😍,2021-12-01 13:10,neutral,neutral
904714977,skylinej_,🔥,2021-12-01 16:29,neutral,neutral
4797938762,boyle8788,Link is not working,2021-12-02 08:47,neutral,neutral
48450067472,fitthegimmo,DM us .records_,2021-12-02 22:29,neutral,neutral
40672246443,theprotest_rockgirl777,🔥🔥🔥💥,2021-12-03 01:02,positive,approval
8562770076,batesyxyz,👏👏,2021-12-03 02:19,positive,neutral
1286960596,andyholdcroft,Review in  http://www.hotmusiclive.co.uk/article?article=13151,2021-12-10 09:59,positive,neutral
1162085814,alice__amel,❤️🔥,2021-12-11 09:30,negative,love
1162085814,alice__amel,❤️🔥,2021-12-11 09:30,negative,love
3108999598,uptheantiemusic,Beautiful graphic!👏,2021-12-12 00:30,positive,admiration
3108999598,uptheantiemusic,Beautiful graphic!👏,2021-12-12 00:30,positive,admiration
50189902447,worldvakeelkaka,Check dm ✨,2021-12-17 16:38,positive,neutral
50189902447,worldvakeelkaka,Check dm ✨,2021-12-17 16:38,neutral,neutral
38919775473,barkingaboutmusic,Hope you have a merry little Christmas  will we will see you on Monday? I hope so 😂,2021-12-18 13:54,positive,optimism
38919775473,barkingaboutmusic,Hope you have a merry little Christmas  will we will see you on Monday? I hope so 😂,2021-12-18 13:54,neutral,optimism
24893891123,jacre.music,Wonderful! Have an awesome Christmas ❤️,2021-12-19 23:14,neutral,admiration
24893891123,jacre.music,Wonderful! Have an awesome Christmas ❤️,2021-12-19 23:14,negative,admiration
377805719,joeyclarksonmusic,"Oh this is just BALLS. I’m so sorry to hear this and am sending love to Chantelle! Here’s to a speedy recovery and hopefully mild symptoms 
❤️",2021-12-24 20:03,positive,remorse
334515373,chantellemcateer,Gonna miss you buddy! 🤍,2021-12-24 20:05,positive,sadness
8301918418,remote_kontrol_ni,Get well soon 😍,2021-12-24 20:12,neutral,caring
11500586,rach_in_real_life,Aw  that's rotten timing for you. Hope you don't feel too bad and get well very soon xx,2021-12-24 20:15,neutral,caring
5810674615,crowhurstharvey,Oh no !! Look after yourself Chantelle .. take care xx,2021-12-24 20:47,neutral,caring
297222517,fatally._.yours,Feeeel better soon Chantelle! <3,2021-12-24 20:49,positive,caring
24893891123,jacre.music,Oh no! All best wishes Chantelle ❤️,2021-12-24 21:21,positive,caring
1806644259,musicgurl86,Sending love to Chantelle xx,2021-12-24 21:29,negative,love
2218055044,voice.ofawoman,Get well soon Chantelle. sending you loads of love xxxx,2021-12-24 22:20,neutral,love
2150892545,martinmc1701,Get well soon Telle 😢😍😢😍😢 and stay safe Chris 🙌🙌,2021-12-24 22:26,positive,caring
36754948,realitysuite,😢🙏 speedy recovery🙏,2021-12-24 23:39,positive,sadness
1999713932,clarafarasha,Sending love and healing ❤️0❤️,2021-12-25 00:28,positive,love
3006039456,robert.sparrow,❤️,2021-12-25 07:35,neutral,love
333604100,damiankeyes1,"Merry Xmas guys, get well soon Chantelle!",2021-12-25 08:19,positive,caring
1286960596,andyholdcroft,Very sorry to hear that,2021-12-25 08:30,neutral,remorse
1364424045,katieomalleyx,Aww 😢 hope she feels better soon x,2021-12-25 10:15,positive,optimism
2052356917,iamcaiimusic,This is amazing,2021-12-25 13:45,neutral,admiration
3968618515,fiercefabulousrevolution,Sending lots of love to you all. Get well soon Chantelle. ❤️,2021-12-25 15:09,positive,love
3073259785,rocknrolloatcake,Wishing you a speedy recovery and keep safe & warm,2021-12-25 19:16,neutral,caring
4797938762,boyle8788,Sending Best Wishes for a speedy recovery !,2021-12-25 23:44,positive,caring
270866782,chantellepadden,❤️❤️❤️,2021-12-26 01:31,positive,love
631811484,therisingmusic, Thanks Dude. Hope you are having an awesome Holiday season.,2021-12-28 14:31,negative,gratitude
631811484,therisingmusic, Thank you,2021-12-28 14:32,neutral,gratitude
631811484,therisingmusic,.music Thank you. Hope all is good with you.,2021-12-28 14:32,positive,gratitude
631811484,therisingmusic,Thanks everyone for the super kind messages. Just to update. Chantelle is recovering well with relatively mild symptoms.,2021-12-28 14:33,positive,gratitude
37246591014,leemahermusic,"Hoping for a speedy recovery 🤞 isolation isn't fun, but if new music comes from it then that's a silver lining 🎶",2021-12-28 14:59,positive,optimism
907828790,abzwintermusic,Take care all xx,2021-12-28 15:18,positive,caring
377805719,joeyclarksonmusic,This is such good news! So glad the symptoms are mild 🙌,2021-12-28 15:21,neutral,joy
631811484,therisingmusic, Thank You. How are you. You had a scare over just before Christmas as well didnt you?,2021-12-28 15:23,positive,gratitude
631811484,therisingmusic, absolutely. Really sucks at Christmas. But its a good chance to work on new music.,2021-12-28 15:24,neutral,annoyance
631811484,therisingmusic, thank you. We seen you on TV by the way... epic stuff. 👏,2021-12-28 15:25,positive,gratitude
377805719,joeyclarksonmusic," yeah, I’ve got it as well... my symptoms are also mild - but Peter can confirm: I’m definitely being a baby about them 😂",2021-12-28 15:29,positive,approval
37246591014,leemahermusic," i can only imagine 😥 these things are sent to test us though, keep doing the do and walking through and it all comes right eventually, hopefully we all have a far better year coming 🤞",2021-12-28 15:29,positive,optimism
907828790,abzwintermusic, aw thank you xx,2021-12-28 16:23,positive,gratitude
46947471720,kendrdani,Promote it  🚨,2021-12-29 17:54,neutral,neutral
38919775473,barkingaboutmusic,Congratulations from the BAM Community 👏,2021-12-29 18:11,neutral,gratitude
24893891123,jacre.music,Great idea for a post! I'll nick that 😊 How is Chantelle?,2021-12-29 23:35,neutral,admiration
631811484,therisingmusic,".music steal away 😀 yes, Chantelle is well on the mend now. Slowly but surely getting there. How are you keeping?",2021-12-30 19:55,positive,curiosity
24893891123,jacre.music," Phew re Chantelle! OK now, thank you, had a bit of a year, but all now sorted. Hoping to do  more music this year 🤞 Hope both of you have a great New Year and you continue your amazing work in 2022 🥂",2021-12-30 20:08,neutral,optimism
24893891123,jacre.music,Wow! I seem to say that a lot in your comments lol,2022-01-05 22:47,neutral,amusement
631811484,therisingmusic,.music your always on fire 🔥 we love it 😊,2022-01-05 23:50,neutral,love
1347930510,noddyrupert,Kezia and Tim p xx,2022-01-06 00:02,negative,neutral
631811484,therisingmusic, yeah they are up there too.,2022-01-06 01:51,positive,neutral
50931375449,instabaagi28,ℙ𝕣𝕠𝕞𝕠𝕥𝕖 𝕚𝕥 𝕠𝕟 ,2022-01-06 21:18,positive,neutral
51001461431,music_star_15000,Promote on ,2022-01-06 21:21,neutral,neutral
51131503435,byg_records1,ℙ𝕣𝕠𝕞𝕠𝕥 𝕠𝕟 𝕚𝕥  ,2022-01-06 21:28,neutral,neutral
49204954904,countrymusicldn,Is that a Stratocaster in your pocket…,2022-01-08 18:34,positive,neutral
50453760624,md_rowshonali,Please check your request inbox🔥🔥🔥👏👏👏👏,2022-01-15 20:44,negative,neutral
4845575888,ihamidrezaghorbani,Congratulations 👏🏻,2022-01-16 19:01,positive,admiration
8301918418,remote_kontrol_ni,❤️,2022-01-16 23:48,positive,love
30375054130,musicstreamingawards,🔥🔥🔥🔥🔥,2022-01-23 20:23,positive,approval
30375054130,musicstreamingawards,🔥🔥🔥🔥🔥,2022-01-23 20:23,negative,approval
377805719,joeyclarksonmusic,This is such fab news - stoked for you!!!,2022-01-24 12:27,positive,excitement
862026894,tessaleanne,Amazing news! 😍🙌🏻✨,2022-01-24 18:11,neutral,admiration
3238178535,yasmine.grace.x,Beautiful! ❤️🥰,2022-01-26 12:27,neutral,admiration
631811484,therisingmusic,.grace.x thank you! 😍,2022-01-26 12:31,positive,gratitude
466428397,georgianevada,Sounds beautiful! 🔥,2022-01-26 15:24,neutral,admiration
631811484,therisingmusic, thank you ☺️,2022-01-26 17:28,positive,gratitude
862026894,tessaleanne,Listen to that beautiful vibrato 😍👏🏻,2022-01-26 17:39,positive,admiration
631811484,therisingmusic, thank you Tess ❤️,2022-01-26 19:00,positive,gratitude
11500586,rach_in_real_life,Beautiful Chantelle x,2022-01-27 12:02,neutral,admiration
33179491543,threechordscountry,That little run on “feel it” 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 wouldn’t be mad if you did the whole song tbh,2022-01-28 11:09,positive,neutral
631811484,therisingmusic, thank you!! Really appreciate it! Maybe we will 😉,2022-01-28 12:08,neutral,gratitude
363761649,georgepelham,Congrats!!,2022-01-31 18:09,positive,gratitude
363761649,georgepelham,Congrats!!,2022-01-31 18:09,positive,gratitude
3771801762,alexjxnnings,congrats!,2022-02-02 23:18,neutral,gratitude
3771801762,alexjxnnings,congrats!,2022-02-02 23:18,neutral,gratitude
11862216341,franklyaustyn,This is so dope! 🔥🔥🔥,2022-02-07 19:34,negative,admiration
36989174296,iglooheartsmusic,Looked amazing 👏,2022-02-13 07:42,neutral,admiration
2218055044,voice.ofawoman,I will let you know of you are right. You can't come?,2022-02-19 15:10,positive,curiosity
631811484,therisingmusic,".ofawoman sadly not. We couldn't justify the cost of travelling over. But yes, let us know if we are.",2022-02-19 17:28,positive,sadness
2218055044,voice.ofawoman,"You were right on a few of these!! Best male was also TPJ, Best libe streamer adele and andy, Best Ep/album Emma Moore The Table,  Katy Hurt sounds good in a bar won best song. The rest predicted well!!",2022-02-20 01:42,positive,admiration
631811484,therisingmusic,.ofawoman yep. We had those down on my seconds list. But we had to go with one list. Only curveball was best EP... would never have guessed that one.,2022-02-20 01:54,positive,neutral
1159766397,edin_river_swann,"Very proud of you! You look amazing every day, lovely! ❤️❤️",2022-02-26 15:39,positive,admiration
466428397,georgianevada,"Looks pretty damn fabulous, SO GLOWY! X",2022-02-26 15:50,positive,admiration
631811484,therisingmusic, thank you 🙏,2022-02-26 17:29,neutral,gratitude
631811484,therisingmusic, it’s amazing! Never felt so good 🔥x,2022-02-26 17:29,positive,admiration
377805719,joeyclarksonmusic,"I’m SO GLAD it made you determined, and you were strong enough to know that this is where you belong. Your music makes the world such a wonderful place!",2022-03-08 22:12,positive,admiration
50861842586,omshanti.01,Promote it on ❤️ ,2022-03-11 15:42,positive,love
4707539759,donnamariesongs,Coooool beans,2022-03-11 15:55,positive,neutral
631811484,therisingmusic, Thanks Donna. Hope all is good with you. 😀😀,2022-03-11 18:47,positive,gratitude
24893891123,jacre.music,Amazing :-),2022-03-12 11:00,positive,admiration
1806644259,musicgurl86,I might see if I can cover it for the site I write for... 😊,2022-03-17 19:33,positive,optimism
3128722307,sarahyeosings,Well done guys! 🙌,2022-03-19 00:25,positive,admiration
51756543185,official_wb_records28,‼️Promote it on .,2022-04-10 15:39,positive,neutral
47673389771,elizabethcvb,Promote it ,2022-04-10 15:41,positive,neutral
50965397863,akosuaa_22,Promote it on ,2022-04-12 18:42,neutral,neutral
52594427117,clas.sic7903,Promote it on ,2022-04-12 19:10,neutral,neutral
377805719,joeyclarksonmusic,"I’m super excited for this and will definitely be pledging - I just need to wait until my next payday! If I haven’t contributed by the day before, can I request a gentle nudge? Have set alarms so hopefully I won’t need it, but definitely don’t want to miss the deadline!",2022-04-12 22:07,positive,excitement
631811484,therisingmusic, Thats so amazing of you. So cool that you support fellow artists so much. We need to collab soon 😃,2022-04-12 23:19,positive,admiration
5810674615,crowhurstharvey,🙌,2022-04-13 10:49,neutral,neutral
48694550399,its._.alexa7,Promote it on  💙,2022-04-15 19:14,positive,neutral
52642763778,passion.of._art,Dm it💌 ._record_ 🎖️300k,2022-04-15 19:16,positive,neutral
363761649,georgepelham,That's huge guys well done!,2022-04-15 19:37,positive,admiration
37246591014,leemahermusic,Sounds great! Love the tone! 🔥👏,2022-04-16 14:03,positive,admiration
631811484,therisingmusic," Thanks so much, very kind of you to say. We are following your journey too 😃😃",2022-04-16 14:17,positive,gratitude
5598648634,snowwhiteandthegypsies,Sweet as 🔥👏,2022-04-17 01:08,positive,admiration
5810674615,crowhurstharvey,"Good luck guys …. Really hope you get it , you deserve it xx",2022-04-17 08:14,positive,optimism
52575152636,anu_verma_107,Promote it on  8M,2022-04-20 12:37,positive,neutral
49279545845,oleeviajohn14,DM us .records_,2022-04-20 12:44,positive,neutral
8301918418,remote_kontrol_ni,🔥🔥🔥🔥,2022-04-20 23:45,positive,approval
48192505866,sofiya___poni,send me post on ,2022-04-21 20:01,positive,neutral
2218055044,voice.ofawoman,It's like a musical wordle!!!! That is not a guess!!,2022-04-27 07:19,neutral,neutral
208590597,charlotteyoungmusic,When love flys away?,2022-04-27 21:05,neutral,curiosity
40672246443,theprotest_rockgirl777,When now time flys?,2022-04-27 21:38,positive,curiosity
631811484,therisingmusic, oooh. You got one out of four. But we love that idea as a title 😀 😄,2022-04-28 00:54,positive,love
631811484,therisingmusic, oooh cool guess. You got 1 out of four 😀,2022-04-28 00:54,positive,admiration
2150892545,martinmc1701,Ok I’ll guess: When You Flew Away,2022-04-28 06:59,positive,neutral
52009839697,6hm0.003,Promote it on ☑️ ,2022-04-28 18:07,positive,neutral
50832083194,world_reaper13,Promote it on ,2022-04-28 18:07,positive,neutral
1462998083,aermusicni,Feel,2022-04-28 18:08,positive,neutral
2218055044,voice.ofawoman,When you came back?,2022-04-29 10:41,positive,neutral
1462998083,aermusicni,Here,2022-04-29 18:46,positive,neutral
5685744214,brianeterrymusic,When You Were Mine?,2022-04-29 18:49,positive,neutral
208590597,charlotteyoungmusic,When you were mine?,2022-04-29 18:56,positive,neutral
377805719,joeyclarksonmusic,When you were free!,2022-04-29 19:21,positive,neutral
1806644259,musicgurl86,I'm thinking either gone (my top guess) or here..,2022-04-29 20:28,positive,confusion
40672246443,theprotest_rockgirl777,When you were here?,2022-04-29 22:16,positive,neutral
631811484,therisingmusic, ooob good guess. Here seems to be super popular. But its not it,2022-04-29 23:11,positive,disapproval
631811484,therisingmusic, oooh so close.,2022-04-29 23:11,positive,neutral
631811484,therisingmusic, maybe 😉😉,2022-04-29 23:12,positive,confusion
631811484,therisingmusic," sadly, thats not it. But its a good theme for a song",2022-04-29 23:12,positive,disapproval
631811484,therisingmusic, oooooh,2022-04-29 23:12,positive,neutral
631811484,therisingmusic, sooo close,2022-04-29 23:13,neutral,neutral
40672246443,theprotest_rockgirl777, that was fun playing that tho even tho it was hard lol do you think you can follow me back on here please you are so awesome and fun! 🔥🔥🔥,2022-04-29 23:42,positive,amusement
3108999598,uptheantiemusic,When you were gone? 🤔🤙,2022-04-30 22:04,positive,curiosity
2886810279,catstars523,When you were Free,2022-04-30 23:07,neutral,neutral
2886810279,catstars523,When you were mine?  Reminds me of Harry Styles and Taylor Swift airplane nexklaces,2022-04-30 23:08,positive,curiosity
1704979278.0,Anne McAteer Nesbitt,Done,2022-05-02 15:54,positive,neutral
48879116182,mr.kuldeep008,ℙ𝕣𝕠𝕞𝕠𝕥𝕖 𝕚𝕥 𝕠𝕟  ,2022-05-03 19:02,positive,neutral
50313562820,akhil_sangi,Hello,2022-05-03 19:07,positive,neutral
50313562820,akhil_sangi,Follow me plz,2022-05-03 19:07,positive,neutral
50313562820,akhil_sangi,Promote it on 😍,2022-05-03 19:07,positive,neutral
100006482680258.0,Donna Crowhurst Harvey,Wow !!!!!! This is great xx,2022-05-03 19:36,positive,admiration
40672246443,theprotest_rockgirl777,Wow that's so cool 😎🔥🔥,2022-05-03 20:18,positive,admiration
100000170258278.0,Rick Paris,Done,2022-05-03 22:09,positive,neutral
612118344.0,Rebecca Hindle,"Wow congrats I work at a Co op store but not at that site apprently also you can listen to all the shows after there on online somewhere.
Last week they were playing Christmas songs",2022-05-04 00:11,positive,excitement
879769671,zoelouisefearn,So happy for you 🙌,2022-05-04 04:09,positive,joy
100000415328034.0,Zoë Fearn,Super happy for you! Can't wait to hear it go out!,2022-05-04 12:11,positive,excitement
540688315.0,Andy Holdcroft,(P)review in Hot Music Live http://www.hotmusiclive.co.uk/article?article=13288,2022-05-04 16:18,positive,neutral
40672246443,theprotest_rockgirl777,Wow your voice is so awesome 🔥🔥🔥,2022-05-04 20:18,neutral,admiration
43053730,boxmyheart,Sounds crispy 🔥,2022-05-08 13:15,negative,neutral
1333646793.0,Bob Oliver,"Seeing it..
Not around Monday as at Ashley McBryde gig in Brighton!😊",2022-05-11 15:13,neutral,neutral
527953654.0,Greg Daffern,I can see this one.,2022-05-11 15:20,positive,neutral
100035461652491.0,Harry Andrews,Yup seeing something 🤔but I'm missing Monday again working unless I fall lucky with lunch break 🙃,2022-05-11 15:21,neutral,disappointment
100001054227434.0,Darryl Rushin,"I can see you, just busy so not reacting much",2022-05-11 15:22,positive,neutral
540688315.0,Andy Holdcroft,"I seem to be, but that may because I engage with you regularly. I strongly suspect that there are people whose posts I am not seeing",2022-05-11 15:26,positive,neutral
1134648386.0,Mark Crowhurst,👍,2022-05-11 15:53,neutral,neutral
1535552181.0,Beverley Chandler,Seen,2022-05-11 15:59,neutral,neutral
100021430665067.0,Andrew O'Kane,I think I am seeing all your posts,2022-05-11 16:29,negative,neutral
1704979278.0,Anne McAteer Nesbitt,Yup 👍,2022-05-11 17:48,positive,approval
670441603.0,Craig Parry,Chantelle you are on top form since you come back from the US. On a mission. Love it 🔥🤠👍🎶,2022-05-13 13:49,neutral,love
1564352038.0,Katie Duffy,Heard the song played whilst listening to country hits today and had to find your socials immediately. It was absolutely fantastic 😍😍😍,2022-05-14 21:40,positive,admiration
100001054227434.0,Darryl Rushin,Noo was looking forward to a 1st stream in what feels like forever! Back next week?,2022-05-16 17:25,positive,neutral
742910648.0,Jonathan Peter Barker,Just pre-saved the forthcoming single Chris.& Chantelle 😀,2022-05-16 19:11,positive,neutral
2022553894,z28.310_by_who,Masz fajne cycki,2022-05-18 16:13,positive,neutral
51127446330,promo.hub._06,send it on ❣️,2022-05-18 16:59,positive,neutral
48240801107,sanu772377,DM us ._records 9M+,2022-05-19 13:54,positive,neutral
208590597,charlotteyoungmusic,"Pre save done, bring on the big tunes!",2022-05-19 14:49,neutral,neutral
40672246443,theprotest_rockgirl777,🔥🔥🔥,2022-05-19 16:30,positive,neutral
100057877697397.0,The Rising,"Hey All, 
Chris Here. Welcome to our special single launch show. Don't forget to say Hi when you are in the house. Feel free to ask any questions.  

Also don't forget to check out the new single on all digital retailers: https://slinky.to/WhenYouWereMine",2022-05-20 20:00,positive,gratitude
1704979278.0,Anne McAteer Nesbitt,👋,2022-05-20 20:01,positive,neutral
1704979278.0,Anne McAteer Nesbitt,Yeah we have sound,2022-05-20 20:02,positive,approval
100001054227434.0,Darryl Rushin,"update on the t shirt, Astrid's was in front on me the whole time! Found it just after she went home though!",2022-05-20 20:03,positive,neutral
670441603.0,Craig Parry,Well well well what do we have here. It's not Monday already is it!?!,2022-05-20 20:03,positive,curiosity
670441603.0,Craig Parry,Chantelle and Chris looking very radiant today - could there be a reason for this I wonder... hmmm,2022-05-20 20:04,positive,admiration
100001054227434.0,Darryl Rushin,"why would i keep hers, have my own! she did leave her ring here though!",2022-05-20 20:05,positive,neutral
100001054227434.0,Darryl Rushin,"neither confirm nor deny, i did buy it though",2022-05-20 20:06,neutral,neutral
527006044.0,Ross Manley,It’s actually really nice having you 2 on to kick off the weekend on a Friday night class,2022-05-20 20:08,positive,joy
100001963153273.0,Dymphna Maloney,Gonna have this on repeat 😘,2022-05-20 20:09,negative,approval
670441603.0,Craig Parry,Why 2 AM call? And not 3 or 4,2022-05-20 20:09,neutral,neutral
100001054227434.0,Darryl Rushin,"I wonder, do we have any newbies as its a different day of the week?",2022-05-20 20:09,positive,curiosity
100001963153273.0,Dymphna Maloney,This will be stuck in my head I'm work tomorrow 🙃,2022-05-20 20:10,neutral,optimism
670441603.0,Craig Parry,1k (fell off my computer chair),2022-05-20 20:10,neutral,neutral
670441603.0,Craig Parry,Oh here we go Chris name checking again...... LOL,2022-05-20 20:12,neutral,amusement
1704979278.0,Anne McAteer Nesbitt,EXIT were awesome ❤️,2022-05-20 20:13,positive,admiration
100001054227434.0,Darryl Rushin,Haribo? I'll marry you Chris 😂,2022-05-20 20:14,neutral,love
670441603.0,Craig Parry,Who would've thought we'd be talking engagements on launch night? All we need now is a proposal,2022-05-20 20:14,positive,neutral
670441603.0,Craig Parry,Kicking out time - what's that? I'm skint after 1 pint and 20mins with today's prices!,2022-05-20 20:14,neutral,neutral
100001054227434.0,Darryl Rushin,Astrid isnt here!,2022-05-20 20:15,negative,neutral
100001054227434.0,Darryl Rushin,😂😂😂,2022-05-20 20:15,neutral,amusement
527006044.0,Ross Manley,Here’s a funny story I keep haribo in sales big time and I asked them for a follow on Twitter once and they kindly told me to do one when I mailed them. They should sponsor me,2022-05-20 20:15,positive,amusement
670441603.0,Craig Parry,"I always think the first guitar strums of this song is the start of Good Riddance, Think you'll have to do a mashup one day",2022-05-20 20:18,neutral,neutral
1704979278.0,Anne McAteer Nesbitt,"Love haribo . .   I prefer haribo to crisps, or chocolate",2022-05-20 20:21,positive,love
100001054227434.0,Darryl Rushin,😂,2022-05-20 20:21,positive,amusement
670441603.0,Craig Parry,Welcome to tonight's launch stream sponsored by HARIBO,2022-05-20 20:22,positive,gratitude
1704979278.0,Anne McAteer Nesbitt,Ireland song wasn't that great . . Sorry,2022-05-20 20:23,neutral,remorse
100001054227434.0,Darryl Rushin,seems Spain might be hosting if they cant,2022-05-20 20:23,neutral,neutral
1704979278.0,Anne McAteer Nesbitt,Uk song I really liked,2022-05-20 20:23,neutral,love
1704979278.0,Anne McAteer Nesbitt,Probably like every other competition.  . Its who you know not what you can do,2022-05-20 20:24,neutral,neutral
100001054227434.0,Darryl Rushin,"saw Sam Ryder live last year, before his blow up!",2022-05-20 20:24,neutral,neutral
670441603.0,Craig Parry,Give Amy Wadge a if you want a smash song Eurovision or other!,2022-05-20 20:24,neutral,neutral
670441603.0,Craig Parry,Please send me the alternative version!!,2022-05-20 20:25,positive,neutral
100001054227434.0,Darryl Rushin,guess thats the album track?,2022-05-20 20:25,positive,neutral
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:26,neutral,neutral
540688315.0,Andy Holdcroft,Congratulations,2022-05-20 20:27,positive,gratitude
670441603.0,Craig Parry,I'm more interested in the David Gray sheets part,2022-05-20 20:27,positive,excitement
100001054227434.0,Darryl Rushin,just imagine you with David Gray's face on your bed 😂,2022-05-20 20:28,positive,neutral
670441603.0,Craig Parry,Explicit version - coming soon IMO 😲,2022-05-20 20:28,positive,optimism
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:29,negative,neutral
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:29,neutral,neutral
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:29,positive,neutral
670441603.0,Craig Parry,nan,2022-05-20 20:30,neutral,neutral
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:30,positive,neutral
670441603.0,Craig Parry,👏👏👏👏👏👏 YEEESSS! Love that. You know I prefer acoustic versions the best,2022-05-20 20:31,positive,love
100000280904985.0,Matt Bradshaw,👏👏👏👏👏👏👏,2022-05-20 20:31,negative,approval
1704979278.0,Anne McAteer Nesbitt,nan,2022-05-20 20:31,neutral,neutral
670441603.0,Craig Parry,David Gray secret crush cover up time,2022-05-20 20:35,neutral,neutral
670441603.0,Craig Parry,Go to the concert... with backstage pass?,2022-05-20 20:37,positive,neutral
100001054227434.0,Darryl Rushin,"3 years apparently, nosebleed it for the one you love... Astrid is well out the bracket I thought id go for!",2022-05-20 20:39,positive,love
